home_team,away_team,datetime,nationality,age,minutes,gk_shots_on_target_against,gk_goals_against,gk_saves,gk_save_pct,gk_psxg,gk_passes_completed_launched,gk_passes_launched,gk_passes_pct_launched,gk_passes,gk_passes_throws,gk_pct_passes_launched,gk_passes_length_avg,gk_goal_kicks,gk_pct_goal_kicks_launched,gk_goal_kick_length_avg,gk_crosses,gk_crosses_stopped,gk_crosses_stopped_pct,gk_def_actions_outside_pen_area,gk_avg_distance_def_actions,player_id,player,squad,start
Sivasspor,Qarabağ Ağdam,1604598900,ml MLI,30-263,90,3,0,3,100.0,0.7,8,21,38.1,23,3,73.9,52.4,4,100.0,63.5,7,0,0.0,0,5.0,cfe852d8,Mamadou Samassa,Sivasspor,True
Red Star Belgrade,Gent,1604606400,ca CAN,33-013,90,7,1,6,85.7,0.9,9,16,56.3,29,5,41.4,36.7,6,66.7,47.5,13,1,7.7,1,19.0,5e8936be,Milan Borjan,Red Star Belgrade,True
Young Boys,CSKA Sofia,1604606400,ch SUI,25-311,90,2,0,2,100.0,0.1,4,15,26.7,34,8,26.5,30.1,10,60.0,41.4,8,0,0.0,0,15.0,f7b10c66,David von Ballmoos,Young Boys,True
Hoffenheim,Slovan Liberec,1604606400,de GER,30-156,90,1,0,1,100.0,0.2,0,0,,21,3,0.0,17.5,1,0.0,11.0,6,0,0.0,3,28.7,47064058,Oliver Baumann,Hoffenheim,True
Milan,Lille,1604606400,it ITA,21-254,90,6,3,3,66.7,2.4,0,2,0.0,24,7,4.2,21.8,5,20.0,24.0,11,0,0.0,0,6.5,08f5afaa,Gianluigi Donnarumma,Milan,True
Feyenoord,CSKA Moscow,1604606400,nl NED,22-288,90,4,1,4,75.0,0.6,6,18,33.3,31,7,51.6,39.1,5,40.0,39.4,7,0,0.0,0,14.5,53d93280,Justin Bijlow,Feyenoord,True
Antwerp,LASK,1604606400,fr FRA,25-150,90,2,1,1,50.0,1.1,7,28,25.0,39,4,48.7,40.3,10,90.0,63.7,11,0,0.0,0,8.5,7f40333d,Jean Butez,Antwerp,True
Villarreal,Maccabi Tel Aviv,1604606400,ar ARG,28-169,90,2,0,2,100.0,0.4,8,13,61.5,28,9,35.7,35.6,3,100.0,54.0,9,0,0.0,0,10.0,625c144a,Gerónimo Rulli,Villarreal,True
Dinamo Zagreb,Wolfsberger AC,1604606400,hr CRO,33-272,90,0,0,0,,0.0,3,8,37.5,17,3,41.2,36.5,4,25.0,26.8,5,1,20.0,0,7.0,864c362f,Danijel Zagorac,Dinamo Zagreb,True
Zorya Luhansk,AEK Athens,1604606400,ua UKR,27-284,90,7,4,3,42.9,2.3,3,7,42.9,38,7,18.4,28.1,6,0.0,16.0,11,0,0.0,0,12.0,731bf16a,Mykyta Shevchenko,Zorya Luhansk,True
Braga,Leicester City,1606413300,br BRA,28-130,90,7,3,4,57.1,2.8,8,25,32.0,41,12,43.9,36.2,8,87.5,52.8,17,3,17.6,3,18.5,ef3909cd,Matheus,Braga,True
Wolfsberger AC,Dinamo Zagreb,1606413300,at AUT,26-345,90,6,3,3,50.0,3.5,0,7,0.0,31,5,19.4,27.5,4,25.0,23.8,14,0,0.0,2,19.8,4c6711e2,Manuel Kuttin,Wolfsberger AC,True
Gent,Red Star Belgrade,1606413300,tr TUR,32-084,90,3,2,1,33.3,1.0,1,2,50.0,15,4,6.7,20.3,3,33.3,43.7,7,0,0.0,1,17.5,fe7d8182,Sinan Bolat,Gent,True
LASK,Antwerp,1606413300,at AUT,24-299,90,3,2,1,33.3,1.7,7,33,21.2,58,1,51.7,38.0,6,50.0,37.5,9,0,0.0,1,9.7,6fe5c35b,Alexander Schlager,LASK,True
Molde,Arsenal,1606413300,se SWE,27-125,90,8,3,5,62.5,2.2,4,12,33.3,25,5,28.0,30.3,8,62.5,45.3,20,1,5.0,2,13.1,4d6a842d,Andreas Linde,Molde,True
Lille,Milan,1606413300,fr FRA,25-146,90,1,1,0,0.0,0.9,4,12,33.3,30,6,33.3,35.0,2,100.0,63.0,6,0,0.0,1,23.0,fcb38f57,Mike Maignan,Lille,True
Slovan Liberec,Hoffenheim,1606413300,cz CZE,28-073,90,3,2,1,66.7,1.4,10,19,52.6,16,3,81.3,51.1,6,100.0,60.5,19,0,0.0,1,16.0,11f5df14,Filip Nguyen,Slovan Liberec,True
Sparta Prague,Celtic,1606413300,ro ROU,33-146,90,4,1,3,75.0,1.4,4,11,36.4,37,8,24.3,31.5,4,50.0,39.3,22,0,0.0,1,10.5,a9a3b55d,Florin Niță,Sparta Prague,True
AEK Athens,Zorya Luhansk,1606413300,gr GRE,27-233,90,4,3,1,50.0,2.4,6,17,35.3,26,6,46.2,38.6,7,71.4,48.9,6,1,16.7,0,6.5,55b93ae0,Giorgos Athanasiadis,AEK Athens,True
CSKA Sofia,Young Boys,1606413300,br BRA,30-034,90,3,1,2,66.7,0.4,11,29,37.9,33,5,69.7,45.7,8,75.0,53.6,16,2,12.5,0,8.0,afff46e6,Gustavo Busatto,CSKA Sofia,True
Maccabi Tel Aviv,Villarreal,1606413300,br BRA,25-221,90,3,1,2,66.7,1.8,2,14,14.3,14,2,42.9,39.2,10,80.0,54.2,21,0,0.0,2,18.3,f94e06da,Daniel,Maccabi Tel Aviv,True
Tottenham Hotspur,Ludogorets Razgrad,1606420800,eng ENG,33-221,81,,,,,,2,3,66.7,9,1,22.2,27.8,2,50.0,44.0,1,,,,,cb4f24c6,Joe Hart,Tottenham Hotspur,True
Tottenham Hotspur,Ludogorets Razgrad,1606420800,eng ENG,22-055,9,0,0,0,,0.0,0,0,,2,1,0.0,19.0,0,,,1,1,100.0,0,4.0,3f2587ee,Alfie Whiteman,Tottenham Hotspur,True
Dundalk,Rapid Wien,1606420800,ie IRL,39-062,90,7,3,4,57.1,2.3,6,12,50.0,26,6,26.9,30.8,7,71.4,46.6,7,0,0.0,0,,32f7976d,Gary Rogers,Dundalk,True
Rangers,Benfica,1606420800,sct SCO,38-300,90,2,2,1,0.0,0.9,9,17,52.9,30,9,43.3,36.4,12,33.3,31.3,13,0,0.0,0,7.5,f3a97d02,Allan McGregor,Rangers,True
CSKA Moscow,Feyenoord,1606413300,ru RUS,34-232,90,3,0,3,100.0,0.4,4,7,57.1,15,3,40.0,40.2,6,16.7,23.7,11,0,0.0,1,14.3,42ec696a,Igor Akinfeev,CSKA Moscow,True
Granada,AC Omonia,1606420800,pt POR,26-293,90,1,1,0,0.0,0.2,6,7,85.7,27,2,22.2,29.7,4,25.0,26.3,12,0,0.0,0,,ea83bfa6,Rui Silva,Granada,True
PSV Eindhoven,PAOK,1606420800,ch SUI,26-173,90,2,2,0,0.0,0.4,1,3,33.3,14,2,21.4,29.2,4,0.0,11.3,12,0,0.0,0,,dc29b608,Yvon Mvogo,PSV Eindhoven,True
Napoli,Rijeka,1606420800,it ITA,23-249,90,3,0,3,100.0,0.4,0,1,0.0,13,2,7.7,21.7,8,0.0,19.1,15,1,6.7,0,12.0,9413b19f,Alex Meret,Napoli,True
Standard Liège,Lech Poznań,1606420800,be BEL,22-260,90,2,1,1,50.0,0.4,5,11,45.5,22,4,36.4,35.2,9,33.3,35.2,13,0,0.0,2,25.7,79c536d7,Arnaud Bodart,Standard Liège,True
Bayer Leverkusen,Hapoel Be'er Sheva,1606420800,fi FIN,31-002,90,1,1,0,0.0,0.2,3,3,100.0,26,2,11.5,25.4,2,0.0,15.0,2,0,0.0,2,22.3,ad3389d5,Lukáš Hrádecký,Bayer Leverkusen,True
Nice,Slavia Prague,1606420800,ar ARG,27-312,90,4,3,1,25.0,2.1,1,4,25.0,29,6,13.8,25.3,8,0.0,18.4,12,0,0.0,0,20.0,8a2248b4,Walter Benítez,Nice,True
AZ Alkmaar,Real Sociedad,1606420800,nl NED,29-261,90,1,0,1,100.0,0.3,10,25,40.0,40,5,55.0,39.6,6,50.0,37.3,13,0,0.0,0,7.0,3d214e5f,Marco Bizot,AZ Alkmaar,True
Qarabağ Ağdam,Sivasspor,1606413300,az AZE,26-167,90,6,3,3,66.7,2.3,4,8,50.0,35,6,20.0,28.6,3,33.3,27.0,13,2,15.4,1,16.3,595ccab1,Məhəmmədəliyev Şahruddin Maqomedoviç,Qarabağ Ağdam,True
CFR Cluj,Roma,1606420800,ro ROU,32-250,90,4,2,3,75.0,1.3,6,13,46.2,16,2,62.5,46.7,3,100.0,58.3,13,0,0.0,0,,60a6fe9c,Cristian Bălgrădean,CFR Cluj,True
Gent,Slovan Liberec,1607018100,tr TUR,32-091,90,7,2,5,71.4,1.8,7,16,43.8,34,6,35.3,31.3,6,66.7,50.0,11,0,0.0,0,15.0,fe7d8182,Sinan Bolat,Gent,True
Antwerp,Ludogorets Razgrad,1607018100,fr FRA,25-178,90,2,1,1,50.0,1.7,4,6,66.7,17,3,23.5,28.6,4,50.0,37.8,4,1,25.0,1,13.5,7f40333d,Jean Butez,Antwerp,True
Feyenoord,Dinamo Zagreb,1607018100,nl NED,30-063,90,3,2,1,66.7,1.5,1,5,20.0,22,6,13.6,27.4,3,66.7,59.7,9,1,11.1,4,20.5,f352799f,Nick Marsman,Feyenoord,True
Milan,Celtic,1607018100,it ITA,21-282,90,6,2,4,66.7,1.9,3,5,60.0,19,3,15.8,22.4,6,33.3,28.7,10,0,0.0,5,29.8,08f5afaa,Gianluigi Donnarumma,Milan,True
Red Star Belgrade,Hoffenheim,1607018100,ca CAN,33-041,90,5,0,5,100.0,1.0,8,18,44.4,33,7,42.4,35.3,7,57.1,43.3,13,0,0.0,2,22.3,5e8936be,Milan Borjan,Red Star Belgrade,True
Lille,Sparta Prague,1607018100,fr FRA,25-153,90,1,1,0,0.0,0.7,7,18,38.9,28,3,53.6,43.6,5,60.0,52.4,8,0,0.0,2,15.7,fcb38f57,Mike Maignan,Lille,True
LASK,Tottenham Hotspur,1607018100,at AUT,24-306,90,3,3,0,66.7,2.8,6,19,31.6,32,0,50.0,36.2,3,100.0,58.3,5,0,0.0,2,18.8,6fe5c35b,Alexander Schlager,LASK,True
AEK Athens,Braga,1607018100,gr GRE,27-152,90,8,4,4,50.0,3.0,1,8,12.5,31,10,19.4,30.9,6,33.3,25.5,6,0,0.0,1,24.0,705f5269,Panagiotis Tsintotas,AEK Athens,True
Zorya Luhansk,Leicester City,1607018100,ba BIH,25-001,90,4,0,4,100.0,0.9,5,16,31.3,35,4,40.0,32.1,9,22.2,32.8,12,0,0.0,1,13.5,f038585f,Nikola Vasilj,Zorya Luhansk,True
Benfica,Lech Poznań,1607025600,gr GRE,26-221,90,1,0,1,100.0,0.0,3,9,33.3,18,3,33.3,34.9,5,60.0,50.0,7,1,14.3,1,18.2,03df04ff,Odisseas Vlachodimos,Benfica,True
Arsenal,Rapid Wien,1607025600,is ISL,25-289,90,3,1,2,66.7,0.5,4,12,33.3,40,2,15.0,30.6,7,85.7,54.3,6,0,0.0,0,5.0,8fa8f8d2,Rúnar Alex Rúnarsson,Arsenal,True
Rangers,Standard Liège,1607025600,sct SCO,38-307,90,3,2,1,33.3,2.0,3,7,42.9,20,3,35.0,33.0,5,0.0,16.0,19,0,0.0,0,4.5,f3a97d02,Allan McGregor,Rangers,True
Sivasspor,Villarreal,1607018100,ml MLI,30-291,90,1,1,0,0.0,0.9,5,18,27.8,22,5,50.0,39.0,12,58.3,49.3,16,3,18.8,1,12.2,cfe852d8,Mamadou Samassa,Sivasspor,True
CSKA Moscow,Wolfsberger AC,1607018100,ru RUS,34-239,90,5,1,4,80.0,1.1,2,16,12.5,25,4,52.0,40.4,7,42.9,33.7,14,2,14.3,0,8.5,42ec696a,Igor Akinfeev,CSKA Moscow,True
Roma,Young Boys,1607025600,es ESP,25-356,90,1,1,0,0.0,1.0,2,4,50.0,21,4,9.5,23.3,7,28.6,32.4,8,1,12.5,0,10.0,20b9f052,Pau López,Roma,True
Real Sociedad,Rijeka,1607025600,es ESP,25-254,90,3,2,1,33.3,1.3,1,1,100.0,17,3,5.9,24.5,2,0.0,31.5,6,0,0.0,2,26.0,374ee424,Álex Remiro,Real Sociedad,True
Molde,Dundalk,1607025600,se SWE,27-132,90,2,1,1,50.0,0.5,1,3,33.3,25,10,8.0,25.4,5,20.0,26.0,8,0,0.0,1,14.3,4d6a842d,Andreas Linde,Molde,True
Granada,PSV Eindhoven,1607025600,pt POR,26-300,90,5,1,4,80.0,1.4,9,15,60.0,26,2,50.0,35.1,6,33.3,34.8,9,0,0.0,4,28.3,ea83bfa6,Rui Silva,Granada,True
Nice,Bayer Leverkusen,1607025600,ar ARG,27-319,90,9,3,6,66.7,2.5,3,11,27.3,24,1,37.5,35.1,10,20.0,22.8,10,0,0.0,1,15.0,8a2248b4,Walter Benítez,Nice,True
AZ Alkmaar,Napoli,1607025600,nl NED,29-268,90,3,1,2,66.7,1.0,3,7,42.9,32,5,18.8,27.2,4,25.0,31.5,5,0,0.0,2,30.5,3d214e5f,Marco Bizot,AZ Alkmaar,True
Slavia Prague,Hapoel Be'er Sheva,1607025600,cz CZE,26-047,90,0,0,0,,0.0,9,13,69.2,40,1,27.5,30.2,4,50.0,42.3,7,0,0.0,1,24.0,179d2851,Ondřej Kolář,Slavia Prague,True
