home_team,away_team,datetime,nationality,age,minutes,gk_shots_on_target_against,gk_goals_against,gk_saves,gk_save_pct,gk_psxg,gk_passes_completed_launched,gk_passes_launched,gk_passes_pct_launched,gk_passes,gk_passes_throws,gk_pct_passes_launched,gk_passes_length_avg,gk_goal_kicks,gk_pct_goal_kicks_launched,gk_goal_kick_length_avg,gk_crosses,gk_crosses_stopped,gk_crosses_stopped_pct,gk_def_actions_outside_pen_area,gk_avg_distance_def_actions,player_id,player,squad,start
Cremonese,Torino,1661617800,ro ROU,25-091,90,5,2,3,60.0,2.8,2,15,13.3,26,3,46.2,37.1,6,50.0,45.3,10,2,20.0,0,4.5,67f649be,Ionuț Radu,Cremonese,True
Milan,Bologna,1661625900,fr FRA,27-055,90,0,0,0,,0.0,5,18,27.8,42,4,42.9,38.0,0,,,3,0,0.0,1,13.3,fcb38f57,Mike Maignan,Milan,True
Spezia,Sassuolo,1661625900,pl POL,25-008,90,8,2,6,75.0,2.2,5,23,21.7,40,8,37.5,31.1,10,80.0,56.8,18,0,0.0,3,18.0,085e71a7,Bartłomiej Drągowski,Spezia,True
Salernitana,Sampdoria,1661704200,it ITA,31-112,90,6,0,6,100.0,0.4,4,19,21.1,34,5,44.1,37.1,8,50.0,46.0,12,1,8.3,0,11.7,343f753a,Luigi Sepe,Salernitana,True
Hellas Verona,Atalanta,1661704200,it ITA,26-189,90,7,1,6,85.7,1.0,9,19,47.4,24,3,75.0,45.5,8,12.5,22.1,11,1,9.1,1,14.8,c1d95617,Lorenzo Montipò,Hellas Verona,True
Lecce,Empoli,1661712300,it ITA,27-138,90,3,1,2,66.7,0.3,3,11,27.3,15,2,33.3,36.7,6,100.0,65.3,10,0,0.0,3,15.3,9f5a610b,Wladimiro Falcone,Lecce,True
Fiorentina,Napoli,1661712300,it ITA,27-163,90,2,0,2,100.0,0.3,6,21,28.6,46,5,34.8,33.9,5,100.0,61.6,9,0,0.0,0,12.3,f0f7f62f,Pierluigi Gollini,Fiorentina,True
Sassuolo,Milan,1661877000,it ITA,35-215,90,2,0,2,100.0,0.1,8,15,53.3,23,7,39.1,35.3,8,75.0,45.3,20,1,5.0,0,14.5,8cabdc1e,Andrea Consigli,Sassuolo,True
Internazionale,Cremonese,1661885100,si SVN,38-047,90,4,1,3,75.0,0.8,8,10,80.0,47,8,17.0,29.9,4,50.0,39.5,14,0,0.0,0,13.0,74419746,Samir Handanović,Internazionale,True
Roma,Monza,1661885100,pt POR,34-196,90,1,0,1,100.0,0.0,7,9,77.8,17,3,41.2,34.4,13,15.4,24.5,17,0,0.0,0,9.5,79b0d6a0,Rui Patrício,Roma,True
Sampdoria,Lazio,1661963400,it ITA,25-225,90,6,1,5,83.3,1.1,3,7,42.9,30,5,16.7,28.1,5,40.0,38.6,16,0,0.0,0,6.7,649b01d8,Emil Audero,Sampdoria,True
Udinese,Fiorentina,1661963400,it ITA,31-182,90,2,0,2,100.0,0.1,11,21,52.4,20,2,65.0,46.7,8,100.0,63.8,14,0,0.0,0,2.0,0d422df7,Marco Silvestri,Udinese,True
Empoli,Hellas Verona,1661963400,it ITA,25-328,90,3,1,2,66.7,1.0,7,30,23.3,40,6,70.0,47.4,4,50.0,45.3,15,2,13.3,0,7.8,77d6fd4d,Guglielmo Vicario,Empoli,True
Juventus,Spezia,1661971500,pl POL,32-135,42,,,,,0.0,2,2,100.0,10,,,30.1,1,,29.0,7,1,14.3,,4.0,01b8a2b2,Wojciech Szczęsny,Juventus,True
Juventus,Spezia,1661971500,it ITA,29-294,48,0,0,0,,0.0,0,4,0.0,15,1,26.7,35.4,0,,,8,0,0.0,0,,4c62d0c8,Mattia Perin,Juventus,True
Napoli,Lecce,1661971500,it ITA,25-162,90,4,1,2,75.0,1.6,0,0,,15,3,0.0,20.9,6,0.0,21.8,8,1,12.5,0,4.0,9413b19f,Alex Meret,Napoli,True
Atalanta,Torino,1662057900,ar ARG,28-118,90,2,1,1,50.0,0.2,8,21,38.1,30,5,50.0,37.5,7,85.7,60.4,9,0,0.0,1,18.0,a111cf41,Juan Musso,Atalanta,True
Bologna,Salernitana,1662057900,pl POL,31-119,90,4,1,3,75.0,0.8,1,6,16.7,29,3,20.7,28.1,11,0.0,8.7,20,2,10.0,2,19.5,ab4449d6,Łukasz Skorupski,Bologna,True
Fiorentina,Juventus,1662210000,it ITA,32-179,90,1,1,0,0.0,1.0,2,2,100.0,20,2,10.0,27.3,2,0.0,25.5,7,1,14.3,2,15.0,e1b0a70d,Pietro Terracciano,Fiorentina,True
Milan,Internazionale,1662220800,fr FRA,27-062,90,5,2,3,60.0,2.5,1,10,10.0,22,3,36.4,38.4,2,100.0,70.0,12,1,8.3,0,8.7,fcb38f57,Mike Maignan,Milan,True
Lazio,Napoli,1662230700,it ITA,28-170,90,7,2,5,71.4,1.9,2,9,22.2,30,7,23.3,26.5,6,33.3,31.2,19,1,5.3,2,16.0,277da414,Ivan Provedel,Lazio,True
Cremonese,Sassuolo,1662287400,ro ROU,25-099,90,7,0,7,100.0,0.9,3,12,25.0,34,6,26.5,32.0,7,42.9,47.3,15,0,0.0,2,28.5,67f649be,Ionuț Radu,Cremonese,True
Spezia,Bologna,1662296400,pl POL,25-016,90,6,2,4,66.7,1.1,6,14,42.9,20,8,20.0,24.5,12,83.3,57.6,8,1,12.5,2,16.2,085e71a7,Bartłomiej Drągowski,Spezia,True
Hellas Verona,Sampdoria,1662307200,it ITA,26-196,90,3,1,2,66.7,0.6,6,17,35.3,26,4,46.2,35.2,9,55.6,44.9,8,0,0.0,2,16.4,c1d95617,Lorenzo Montipò,Hellas Verona,True
Udinese,Roma,1662317100,it ITA,31-186,90,2,0,2,100.0,0.2,4,12,33.3,16,6,37.5,35.5,9,66.7,47.8,13,0,0.0,0,15.0,0d422df7,Marco Silvestri,Udinese,True
Salernitana,Empoli,1662395400,it ITA,31-120,90,5,2,3,60.0,1.2,7,16,43.8,29,4,44.8,35.1,7,42.9,41.6,15,2,13.3,0,11.8,343f753a,Luigi Sepe,Salernitana,True
Monza,Atalanta,1662395400,it ITA,25-040,90,6,2,5,66.7,1.9,2,15,13.3,48,8,31.3,30.3,3,0.0,14.7,14,0,0.0,0,2.0,4e0c8d66,Michele Di Gregorio,Monza,True
Torino,Lecce,1662403500,rs SRB,25-197,90,2,0,2,100.0,0.4,5,10,50.0,27,6,25.9,35.9,4,75.0,69.0,13,2,15.4,0,7.7,9fa26bc2,Vanja Milinković-Savić,Torino,True
Napoli,Spezia,1662814800,it ITA,25-172,90,1,0,1,100.0,0.1,2,2,100.0,17,4,11.8,21.5,3,0.0,21.3,7,1,14.3,0,11.8,9413b19f,Alex Meret,Napoli,True
Internazionale,Torino,1662825600,si SVN,38-058,90,7,0,7,100.0,1.6,6,14,42.9,39,5,35.9,30.3,4,0.0,16.5,13,0,0.0,0,3.0,74419746,Samir Handanović,Internazionale,True
Sampdoria,Milan,1662835500,it ITA,25-235,90,4,2,2,75.0,1.3,5,13,38.5,25,8,40.0,34.5,7,42.9,35.4,9,0,0.0,1,19.0,649b01d8,Emil Audero,Sampdoria,True
Atalanta,Cremonese,1662892200,ar ARG,28-128,90,4,1,3,75.0,1.1,1,4,25.0,22,6,18.2,25.0,3,0.0,29.7,7,1,14.3,1,14.8,a111cf41,Juan Musso,Atalanta,True
Bologna,Fiorentina,1662901200,pl POL,31-129,90,2,1,1,50.0,0.9,8,20,40.0,35,3,45.7,38.7,7,57.1,44.3,29,0,0.0,1,24.0,ab4449d6,Łukasz Skorupski,Bologna,True
Lecce,Monza,1662901200,it ITA,27-152,90,1,1,0,0.0,0.3,4,10,40.0,27,6,37.0,34.7,4,0.0,9.8,13,2,15.4,0,11.4,9f5a610b,Wladimiro Falcone,Lecce,True
Sassuolo,Udinese,1662901200,it ITA,35-227,90,4,3,1,25.0,2.0,6,27,22.2,22,3,63.6,47.5,17,76.5,53.6,12,2,16.7,0,8.5,8cabdc1e,Andrea Consigli,Sassuolo,True
Lazio,Hellas Verona,1662912000,it ITA,28-178,90,1,0,1,100.0,0.1,8,24,33.3,63,7,33.3,33.8,3,100.0,62.3,13,1,7.7,3,17.2,277da414,Ivan Provedel,Lazio,True
Juventus,Salernitana,1662921900,it ITA,29-305,90,5,2,3,80.0,2.2,2,5,40.0,31,9,16.1,27.5,2,0.0,18.5,7,0,0.0,2,22.0,4c62d0c8,Mattia Perin,Juventus,True
Empoli,Roma,1663008300,it ITA,25-340,90,6,2,4,66.7,3.0,4,7,57.1,27,2,25.9,29.7,3,0.0,11.3,12,1,8.3,1,12.2,77d6fd4d,Guglielmo Vicario,Empoli,True
Salernitana,Lecce,1663353900,it ITA,31-131,90,4,2,2,50.0,1.1,5,8,62.5,23,7,26.1,30.7,8,25.0,23.1,10,0,0.0,0,16.2,343f753a,Luigi Sepe,Salernitana,True
Bologna,Empoli,1663419600,pl POL,31-135,90,5,1,4,80.0,1.4,4,8,50.0,27,8,18.5,27.2,6,50.0,37.7,16,0,0.0,0,8.3,ab4449d6,Łukasz Skorupski,Bologna,True
Spezia,Sampdoria,1663430400,pl POL,25-029,90,8,1,7,87.5,1.0,6,15,40.0,27,5,51.9,40.5,1,100.0,64.0,11,0,0.0,0,14.7,085e71a7,Bartłomiej Drągowski,Spezia,True
Torino,Sassuolo,1663440300,rs SRB,25-209,90,5,1,4,80.0,1.2,6,14,42.9,52,6,25.0,29.9,2,50.0,50.5,10,0,0.0,1,14.0,9fa26bc2,Vanja Milinković-Savić,Torino,True
Udinese,Internazionale,1663497000,it ITA,31-200,90,4,1,3,75.0,0.5,5,19,26.3,24,3,45.8,39.6,10,80.0,55.1,22,0,0.0,0,3.0,0d422df7,Marco Silvestri,Udinese,True
Cremonese,Lazio,1663506000,ro ROU,25-113,90,6,4,2,50.0,3.4,4,9,44.4,33,2,21.2,26.0,9,22.2,33.6,6,0,0.0,1,13.5,67f649be,Ionuț Radu,Cremonese,True
Monza,Juventus,1663506000,it ITA,25-053,90,2,0,2,100.0,0.7,6,13,46.2,25,8,40.0,35.2,8,37.5,31.8,13,1,7.7,0,10.0,4e0c8d66,Michele Di Gregorio,Monza,True
Fiorentina,Hellas Verona,1663506000,it ITA,32-194,90,1,0,1,100.0,0.2,12,35,34.3,32,1,75.0,47.2,12,91.7,57.1,11,0,0.0,2,19.5,e1b0a70d,Pietro Terracciano,Fiorentina,True
Roma,Atalanta,1663516800,pt POR,34-215,90,1,1,0,0.0,0.4,0,2,0.0,22,4,9.1,21.4,8,0.0,19.9,5,0,0.0,1,18.0,79b0d6a0,Rui Patrício,Roma,True
Milan,Napoli,1663526700,fr FRA,27-077,90,4,2,2,75.0,2.0,7,16,43.8,35,5,45.7,37.3,2,0.0,12.5,7,0,0.0,0,9.0,fcb38f57,Mike Maignan,Milan,True
Napoli,Torino,1664629200,it ITA,25-193,90,3,1,2,66.7,1.1,3,10,30.0,34,3,17.6,30.5,6,66.7,40.2,14,0,0.0,0,5.0,9413b19f,Alex Meret,Napoli,True
Internazionale,Roma,1664640000,si SVN,38-079,90,3,2,1,33.3,0.6,0,0,,29,10,0.0,14.0,5,0.0,21.0,6,0,0.0,0,,74419746,Samir Handanović,Internazionale,True
Empoli,Milan,1664649900,it ITA,25-359,90,6,3,3,50.0,2.4,7,14,50.0,22,5,54.5,39.4,6,33.3,36.3,17,1,5.9,0,8.3,77d6fd4d,Guglielmo Vicario,Empoli,True
Lazio,Spezia,1664706600,it ITA,28-199,90,1,0,1,100.0,0.4,2,5,40.0,30,4,13.3,24.7,4,25.0,19.5,9,0,0.0,6,24.3,277da414,Ivan Provedel,Lazio,True
Sassuolo,Salernitana,1664715600,it ITA,35-248,90,1,0,1,100.0,0.2,3,11,27.3,28,5,28.6,33.4,10,30.0,30.2,17,1,5.9,0,13.3,8cabdc1e,Andrea Consigli,Sassuolo,True
Lecce,Cremonese,1664715600,it ITA,27-173,90,4,1,3,100.0,1.8,5,9,55.6,24,7,25.0,31.5,19,15.8,20.6,17,3,17.6,0,5.8,9f5a610b,Wladimiro Falcone,Lecce,True
Sampdoria,Monza,1664715600,it ITA,25-257,90,6,3,3,50.0,2.1,4,14,28.6,31,7,38.7,36.0,7,28.6,31.0,14,0,0.0,1,22.0,649b01d8,Emil Audero,Sampdoria,True
Atalanta,Fiorentina,1664726400,it ITA,30-145,90,5,0,5,100.0,0.5,6,16,37.5,24,7,33.3,32.3,10,80.0,54.1,22,4,18.2,1,10.7,ac4003af,Marco Sportiello,Atalanta,True
Juventus,Bologna,1664736300,pl POL,32-167,90,1,0,1,100.0,0.0,3,12,25.0,18,3,44.4,39.3,5,80.0,56.2,13,0,0.0,1,23.0,01b8a2b2,Wojciech Szczęsny,Juventus,True
Hellas Verona,Udinese,1664822700,it ITA,26-225,90,8,2,6,75.0,2.2,5,16,31.3,15,3,46.7,41.9,11,81.8,58.0,12,0,0.0,0,8.6,c1d95617,Lorenzo Montipò,Hellas Verona,True
Sassuolo,Internazionale,1665234000,it ITA,35-254,90,4,2,2,50.0,1.7,5,12,41.7,39,4,25.6,35.6,9,22.2,30.1,17,1,5.9,1,17.5,8cabdc1e,Andrea Consigli,Sassuolo,True
Milan,Juventus,1665244800,ro ROU,36-241,90,3,0,3,100.0,0.1,10,20,50.0,21,1,66.7,42.5,6,100.0,66.5,6,0,0.0,0,,b056e3da,Ciprian Tătărușanu,Milan,True
Bologna,Sampdoria,1665254700,pl POL,31-156,90,3,1,2,66.7,1.2,4,11,36.4,27,3,33.3,33.9,6,33.3,35.3,16,0,0.0,0,13.5,ab4449d6,Łukasz Skorupski,Bologna,True
Torino,Empoli,1665311400,rs SRB,25-231,90,2,1,1,50.0,0.4,5,8,62.5,31,2,19.4,31.2,3,66.7,66.7,2,0,0.0,2,34.0,9fa26bc2,Vanja Milinković-Savić,Torino,True
Udinese,Atalanta,1665320400,it ITA,31-221,90,5,2,3,80.0,2.7,3,8,37.5,31,6,22.6,27.9,8,12.5,25.5,5,1,20.0,1,9.7,0d422df7,Marco Silvestri,Udinese,True
Salernitana,Hellas Verona,1665320400,it ITA,31-154,90,2,1,1,50.0,1.0,6,29,20.7,36,2,61.1,44.5,8,87.5,60.8,19,2,10.5,0,8.7,343f753a,Luigi Sepe,Salernitana,True
Monza,Spezia,1665320400,it ITA,25-074,90,1,0,1,100.0,0.2,4,15,26.7,30,2,36.7,40.5,8,50.0,43.0,13,0,0.0,1,16.3,4e0c8d66,Michele Di Gregorio,Monza,True
Cremonese,Napoli,1665331200,ro ROU,25-134,90,10,4,6,70.0,4.0,8,29,27.6,26,1,65.4,49.0,13,92.3,65.4,6,0,0.0,2,25.5,67f649be,Ionuț Radu,Cremonese,True
Roma,Lecce,1665341100,pt POR,34-236,90,3,1,2,66.7,0.6,1,1,100.0,14,6,7.1,24.5,2,0.0,11.0,5,0,0.0,0,,79b0d6a0,Rui Patrício,Roma,True
Fiorentina,Lazio,1665427500,it ITA,32-216,90,6,4,2,33.3,2.9,2,5,40.0,29,4,17.2,25.0,3,0.0,8.3,4,0,0.0,3,26.7,e1b0a70d,Pietro Terracciano,Fiorentina,True
Empoli,Monza,1665838800,it ITA,26-008,90,4,0,4,100.0,1.1,3,16,18.8,29,4,41.4,37.2,8,50.0,46.8,28,1,3.6,0,4.0,77d6fd4d,Guglielmo Vicario,Empoli,True
Torino,Juventus,1665849600,rs SRB,25-237,90,8,1,7,87.5,2.4,6,20,30.0,32,6,50.0,41.4,4,100.0,79.5,14,1,7.1,2,20.5,9fa26bc2,Vanja Milinković-Savić,Torino,True
Atalanta,Sassuolo,1665859500,it ITA,30-158,90,3,1,2,66.7,0.5,2,9,22.2,39,8,15.4,26.2,5,60.0,43.8,13,0,0.0,0,17.7,ac4003af,Marco Sportiello,Atalanta,True
Internazionale,Salernitana,1665916200,cm CMR,26-197,90,3,0,3,100.0,0.5,3,8,37.5,30,4,23.3,31.6,8,12.5,28.0,10,0,0.0,0,,e9c0c1b2,André Onana,Internazionale,True
Lazio,Udinese,1665925200,it ITA,28-213,90,2,0,2,100.0,0.4,2,6,33.3,21,3,23.8,31.6,6,16.7,28.0,9,0,0.0,5,19.9,277da414,Ivan Provedel,Lazio,True
Spezia,Cremonese,1665925200,pl POL,25-058,90,4,2,2,50.0,2.1,2,10,20.0,24,5,29.2,32.6,11,27.3,30.0,21,0,0.0,1,12.3,085e71a7,Bartłomiej Drągowski,Spezia,True
Napoli,Bologna,1665936000,it ITA,25-208,90,3,2,1,33.3,1.3,1,6,16.7,18,2,16.7,22.8,9,33.3,33.8,10,0,0.0,0,9.5,9413b19f,Alex Meret,Napoli,True
Hellas Verona,Milan,1665945900,it ITA,26-238,90,6,2,5,66.7,1.1,10,22,45.5,24,1,66.7,47.4,7,85.7,58.6,9,0,0.0,3,20.8,c1d95617,Lorenzo Montipò,Hellas Verona,True
Sampdoria,Roma,1666024200,it ITA,25-272,90,4,1,3,100.0,1.4,3,9,33.3,33,5,27.3,34.6,8,0.0,20.5,14,2,14.3,3,23.3,649b01d8,Emil Audero,Sampdoria,True
Lecce,Fiorentina,1666032300,it ITA,27-188,90,5,1,4,80.0,1.1,12,40,30.0,38,3,78.9,47.5,10,100.0,66.8,17,0,0.0,0,,9f5a610b,Wladimiro Falcone,Lecce,True
Juventus,Empoli,1666377900,pl POL,32-186,90,4,0,4,100.0,0.3,6,12,50.0,23,3,43.5,38.0,5,40.0,32.6,13,0,0.0,0,3.5,01b8a2b2,Wojciech Szczęsny,Juventus,True
Salernitana,Spezia,1666443600,it ITA,31-167,90,2,0,2,100.0,0.2,2,14,14.3,21,4,42.9,38.6,11,45.5,41.4,16,2,12.5,2,13.6,343f753a,Luigi Sepe,Salernitana,True
Milan,Monza,1666454400,ro ROU,36-255,90,6,1,5,83.3,1.5,8,13,61.5,39,4,30.8,33.5,1,100.0,77.0,6,0,0.0,2,28.5,b056e3da,Ciprian Tătărușanu,Milan,True
Fiorentina,Internazionale,1666464300,it ITA,32-228,90,7,4,3,57.1,3.8,4,7,57.1,28,2,21.4,35.6,4,25.0,26.0,8,1,12.5,1,14.7,e1b0a70d,Pietro Terracciano,Fiorentina,True
Udinese,Torino,1666521000,it ITA,31-235,90,6,2,4,66.7,1.1,1,4,25.0,12,1,25.0,27.1,8,12.5,21.9,8,0,0.0,0,10.0,0d422df7,Marco Silvestri,Udinese,True
Bologna,Lecce,1666530000,pl POL,31-171,90,4,0,4,100.0,0.2,4,15,26.7,28,7,28.6,28.7,8,87.5,64.1,9,0,0.0,0,15.0,ab4449d6,Łukasz Skorupski,Bologna,True
Atalanta,Lazio,1666540800,it ITA,30-166,90,5,2,3,60.0,1.8,1,2,50.0,21,9,9.5,27.5,5,0.0,15.2,8,0,0.0,0,,ac4003af,Marco Sportiello,Atalanta,True
Roma,Napoli,1666550700,pt POR,34-250,90,5,1,4,80.0,1.1,2,12,16.7,30,4,33.3,30.5,4,50.0,39.0,12,0,0.0,0,8.0,79b0d6a0,Rui Patrício,Roma,True
Cremonese,Sampdoria,1666629000,it ITA,22-115,90,4,1,3,75.0,1.4,3,13,23.1,24,7,45.8,36.0,9,22.2,28.2,9,1,11.1,0,7.0,8ec56e62,Marco Carnesecchi,Cremonese,True
Sassuolo,Hellas Verona,1666637100,it ITA,35-270,90,5,1,4,80.0,2.1,7,20,35.0,43,5,44.2,37.8,10,10.0,25.5,16,1,6.3,0,7.0,8cabdc1e,Andrea Consigli,Sassuolo,True
Napoli,Sassuolo,1667048400,it ITA,25-221,90,6,0,6,100.0,1.6,1,1,100.0,16,3,6.3,19.8,6,0.0,18.5,11,0,0.0,0,11.7,9413b19f,Alex Meret,Napoli,True
Lecce,Juventus,1667059200,it ITA,27-200,90,5,1,4,80.0,1.2,10,17,58.8,22,6,45.5,33.7,7,100.0,59.9,21,0,0.0,0,11.8,9f5a610b,Wladimiro Falcone,Lecce,True
Internazionale,Sampdoria,1667069100,cm CMR,26-210,90,2,0,2,100.0,0.3,6,11,54.5,40,10,25.0,29.5,10,10.0,26.4,22,3,13.6,0,6.7,e9c0c1b2,André Onana,Internazionale,True
Empoli,Atalanta,1667129400,it ITA,26-023,90,6,2,3,66.7,2.6,2,11,18.2,37,5,29.7,32.4,5,0.0,25.0,8,2,25.0,0,9.3,77d6fd4d,Guglielmo Vicario,Empoli,True
Spezia,Fiorentina,1667138400,pl POL,25-072,90,5,2,3,60.0,0.9,5,23,21.7,34,8,41.2,36.3,9,100.0,71.2,11,0,0.0,2,19.7,085e71a7,Bartłomiej Drągowski,Spezia,True
Cremonese,Udinese,1667138400,it ITA,22-121,90,3,0,3,100.0,0.5,4,10,40.0,22,5,36.4,42.0,3,66.7,55.7,8,1,12.5,0,5.0,8ec56e62,Marco Carnesecchi,Cremonese,True
Lazio,Salernitana,1667149200,it ITA,28-227,90,6,3,3,50.0,2.1,0,0,,16,3,0.0,22.6,6,0.0,13.2,8,0,0.0,1,34.0,277da414,Ivan Provedel,Lazio,True
Torino,Milan,1667159100,rs SRB,25-252,90,1,1,0,0.0,0.7,9,36,25.0,30,1,80.0,52.9,13,92.3,69.8,7,1,14.3,5,21.4,9fa26bc2,Vanja Milinković-Savić,Torino,True
Hellas Verona,Roma,1667237400,it ITA,26-253,90,6,3,3,50.0,2.3,9,19,47.4,22,2,68.2,48.4,5,80.0,54.6,14,0,0.0,1,13.6,c1d95617,Lorenzo Montipò,Hellas Verona,True
Monza,Bologna,1667245500,it ITA,25-096,90,5,2,3,60.0,2.1,5,6,83.3,26,8,23.1,29.3,4,0.0,20.0,11,0,0.0,0,13.0,4e0c8d66,Michele Di Gregorio,Monza,True
Udinese,Lecce,1667591100,it ITA,31-247,90,1,1,0,0.0,0.8,3,13,23.1,27,6,37.0,34.6,8,37.5,29.4,9,0,0.0,0,16.0,0d422df7,Marco Silvestri,Udinese,True
Empoli,Sassuolo,1667656800,it ITA,26-029,90,3,0,3,100.0,0.1,8,16,50.0,43,6,30.2,29.3,6,50.0,47.3,17,2,11.8,1,16.3,77d6fd4d,Guglielmo Vicario,Empoli,True
Salernitana,Cremonese,1667656800,it ITA,31-181,90,5,2,2,60.0,1.7,3,14,21.4,39,7,33.3,35.4,4,25.0,34.0,15,0,0.0,0,10.8,343f753a,Luigi Sepe,Salernitana,True
